material_absorber,material_etl,material_htl,absorber_band_gap_eV,etl_band_gap_eV,htl_band_gap_eV,cbo_eV,vbo_eV,absorber_etl_type,absorber_htl_type,gap_method,functional,gap_type,material_class,source_doi,source_paper
HfS3,BSb,HfS3,1.87,0.91,1.87,-1.2,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,AlAs,HfS3,1.87,2.35,1.87,-0.51,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,AlSb_b,HfS3,1.87,2.09,1.87,0.43,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,GaN,HfS3,1.87,3.23,1.87,-0.08,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,GaP_b,HfS3,1.87,2.49,1.87,0.92,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,GaAs_b,HfS3,1.87,1.88,1.87,-1.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,InN,HfS3,1.87,1.35,1.87,-1.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,SiGe_b,HfS3,1.87,0.55,1.87,-1.53,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,SiSn_b,HfS3,1.87,0.59,1.87,-1.34,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,SnC,HfS3,1.87,1.85,1.87,-0.28,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,P_b,HfS3,1.87,2.73,1.87,-1.09,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,P_w,HfS3,1.87,1.53,1.87,-1.26,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,As_b,HfS3,1.87,2.06,1.87,-0.76,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,As_w,HfS3,1.87,1.25,1.87,-0.99,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,2H-MoS2,HfS3,1.87,2.15,1.87,-1.46,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,2H-MoSe2,HfS3,1.87,1.87,1.87,-0.95,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,2H-MoTe2,HfS3,1.87,1.47,1.87,-0.9,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,2H-WS2,HfS3,1.87,2.09,1.87,-1.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,2H-WSe2,HfS3,1.87,1.75,1.87,-0.65,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,1T-HfS2,HfS3,1.87,1.99,1.87,-2.03,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,1T-HfSe2,HfS3,1.87,1.02,1.87,-2.02,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,1T_d-ReS2,HfS3,1.87,1.96,1.87,-1.56,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,1T_d-ReSe2,HfS3,1.87,1.7,1.87,-1.08,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfS3,ZrS3,HfS3,1.87,1.89,1.87,0.15,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,BP,HfSe3,0.98,1.59,0.98,-0.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,BAs,HfSe3,0.98,1.43,0.98,-0.46,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,BSb,HfSe3,0.98,0.91,0.98,-0.6,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,GaP_b,HfSe3,0.98,2.49,0.98,1.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,GaAs_b,HfSe3,0.98,1.88,0.98,-0.44,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,InN,HfSe3,0.98,1.35,0.98,-0.44,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,InAs_b,HfSe3,0.98,1.04,0.98,0.27,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,InSb_b,HfSe3,0.98,0.97,0.98,0.2,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,SiGe_b,HfSe3,0.98,0.55,0.98,-0.93,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,SiSn_b,HfSe3,0.98,0.59,0.98,-0.74,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,GeSn_b,HfSe3,0.98,0.46,0.98,-0.75,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,P_b,HfSe3,0.98,2.73,0.98,-0.49,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,P_w,HfSe3,0.98,1.53,0.98,-0.66,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,As_b,HfSe3,0.98,2.06,0.98,-0.16,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,As_w,HfSe3,0.98,1.25,0.98,-0.39,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,2H-MoS2,HfSe3,0.98,2.15,0.98,-0.86,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,2H-MoSe2,HfSe3,0.98,1.87,0.98,-0.35,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,2H-MoTe2,HfSe3,0.98,1.47,0.98,-0.3,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,2H-WS2,HfSe3,0.98,2.09,0.98,-0.45,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,2H-WSe2,HfSe3,0.98,1.75,0.98,-0.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,1T-HfS2,HfSe3,0.98,1.99,0.98,-1.43,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,1T-HfSe2,HfSe3,0.98,1.02,0.98,-1.42,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,1T_d-ReS2,HfSe3,0.98,1.96,0.98,-0.96,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,1T_d-ReSe2,HfSe3,0.98,1.7,0.98,-0.48,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
HfSe3,ZrSe3,HfSe3,0.98,0.95,0.98,0.06,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,BP,ZrS3,1.89,1.59,1.89,-1.27,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,BAs,ZrS3,1.89,1.43,1.89,-1.21,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,BSb,ZrS3,1.89,0.91,1.89,-1.35,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,AlP,ZrS3,1.89,3.14,1.89,-0.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,AlAs,ZrS3,1.89,2.35,1.89,-0.66,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,AlSb_b,ZrS3,1.89,2.09,1.89,0.28,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,GaN,ZrS3,1.89,3.23,1.89,-0.23,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,GaP_b,ZrS3,1.89,2.49,1.89,0.77,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,GaAs_b,ZrS3,1.89,1.88,1.89,-1.19,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,InN,ZrS3,1.89,1.35,1.89,-1.19,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,SiGe_b,ZrS3,1.89,0.55,1.89,-1.68,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,SiSn_b,ZrS3,1.89,0.59,1.89,-1.49,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,GeSn_b,ZrS3,1.89,0.46,1.89,-1.5,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,SnC,ZrS3,1.89,1.85,1.89,-0.43,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,N_b,ZrS3,1.89,6.01,1.89,-0.1,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,P_b,ZrS3,1.89,2.73,1.89,-1.24,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,P_w,ZrS3,1.89,1.53,1.89,-1.41,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,As_b,ZrS3,1.89,2.06,1.89,-0.91,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,As_w,ZrS3,1.89,1.25,1.89,-1.14,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,Sb_b,ZrS3,1.89,1.22,1.89,-0.69,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,2H-MoS2,ZrS3,1.89,2.15,1.89,-1.61,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,2H-MoSe2,ZrS3,1.89,1.87,1.89,-1.1,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,2H-MoTe2,ZrS3,1.89,1.47,1.89,-1.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,2H-WS2,ZrS3,1.89,2.09,1.89,-1.2,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,2H-WSe2,ZrS3,1.89,1.75,1.89,-0.8,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,2H-WTe2,ZrS3,1.89,1.21,1.89,-0.68,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
ZrS3,1T-HfS2,ZrS3,1.89,1.99,1.89,-2.18,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
